Date,Zone_ID,Intake_Water_Liters,Treated_Water_Liters,Supplied_Water_Liters
2024-01-30,Z0047,103026,100897,95633
2024-01-30,Z0016,95435,94134,90157
2024-01-30,Z0014,92763,88937,83696
2024-01-30,Z0004,125825,124275,116701
2024-01-30,Z0015,128179,125592,121770
2024-01-30,Z0106,128688,126524,121307
2024-01-30,Z0056,101688,100375,94096
2024-01-30,Z0102,95783,94071,89896
2024-01-30,Z0013,128174,123280,117208
2024-01-30,Z0010,102041,98294,93861
2024-01-30,Z0094,126069,124799,121005
2024-01-30,Z0044,119482,116020,109727
2024-01-30,Z0066,101586,99507,94629
2024-01-30,Z0097,95322,90468,82728
2024-01-30,Z0087,119299,117696,110439
2024-01-30,Z0071,99777,95720,88714
2024-01-30,Z0112,110369,108776,105381
2024-01-30,Z0038,118264,116665,114152
2024-01-30,Z0085,112375,109244,106178
2024-01-30,Z0035,97833,93947,89294
2024-01-30,Z0090,105754,103666,97281
2024-01-30,Z0063,121095,119327,114813
2024-01-30,Z0095,126737,122453,115887
2024-01-30,Z0027,92196,91109,88320
2024-01-30,Z0023,109859,105706,102042
2024-01-30,Z0022,124077,119624,116760
2024-01-30,Z0096,102055,99762,94399
2024-01-30,Z0036,101978,100955,95952
2024-01-30,Z0041,107615,102752,96964
2024-01-30,Z0081,129349,124740,117939
2024-01-30,Z0082,120031,118610,114837
2024-01-30,Z0079,101760,98126,95180
2024-01-30,Z0033,115762,112928,109364
2024-01-30,Z0020,94944,90175,82490
2024-01-30,Z0064,119990,116901,112954
2024-01-30,Z0099,124076,120090,117704
2024-01-30,Z0075,93258,90233,83422
2024-01-30,Z0042,112958,109357,103424
2024-01-30,Z0057,105775,101928,95407
2024-01-30,Z0055,124207,121134,115692
2024-01-30,Z0049,90055,85731,83626
2024-01-30,Z0072,125969,122073,119404
