Date,Zone_ID,Intake_Water_Liters,Treated_Water_Liters,Supplied_Water_Liters,Estimated_Usage_Liters,No_of_Connections,Avg_LPCD,Leakage_Liters,Leakage_Percent
2024-01-11,Z0090,92169,88997,81329,16639,170,97.88,64690,79.54
2024-01-11,Z0063,96313,95190,90032,18138,169,107.33,71894,79.85
2024-01-11,Z0095,113173,110442,107657,28265,281,100.59,79392,73.75
2024-01-11,Z0027,96139,92891,88475,15966,241,66.25,72509,81.95
2024-01-11,Z0023,115372,114296,108142,32055,299,107.21,76087,70.36
2024-01-11,Z0022,104973,102450,98514,21412,216,99.13,77102,78.27
2024-01-11,Z0096,126575,122520,119219,25108,240,104.62,94111,78.94
2024-01-11,Z0036,117716,113480,109128,11421,150,76.14,97707,89.53
2024-01-11,Z0041,91932,88211,85847,17590,155,113.49,68257,79.51
2024-01-11,Z0081,111300,108898,104508,18342,294,62.39,86166,82.45
2024-01-11,Z0082,99569,97130,91950,9724,155,62.74,82226,89.42
2024-01-11,Z0079,94857,90289,87949,21184,285,74.33,66765,75.91
2024-01-11,Z0033,106766,104763,101207,30163,255,118.29,71044,70.2
2024-01-11,Z0020,98491,97353,94995,21387,242,88.38,73608,77.49
2024-01-11,Z0064,99714,95258,91631,17798,248,71.77,73833,80.58
2024-01-11,Z0099,120654,118351,111347,15980,184,86.85,95367,85.65
2024-01-11,Z0075,116762,114767,109597,16873,233,72.42,92724,84.6
2024-01-11,Z0042,110219,105298,101147,26743,290,92.22,74404,73.56
2024-01-11,Z0057,99429,96645,90910,11971,198,60.46,78939,86.83
2024-01-11,Z0055,129673,125839,119579,17727,285,62.2,101852,85.18
2024-01-11,Z0049,108951,106644,103988,21045,273,77.09,82943,79.76
2024-01-11,Z0072,125428,122217,118308,20334,188,108.16,97974,82.81
2024-01-12,Z0017,100238,97127,91965,17683,211,83.81,74282,80.77
2024-01-12,Z0050,91140,88251,85985,23529,203,115.91,62456,72.64
2024-01-12,Z0060,116421,113713,108083,17222,158,109.0,90861,84.07
2024-01-12,Z0076,109595,106302,100570,19209,198,97.02,81361,80.9
2024-01-12,Z0003,116086,114611,111635,21780,237,91.9,89855,80.49
2024-01-12,Z0109,91207,89164,85204,18811,208,90.44,66393,77.92
2024-01-12,Z0001,90557,88540,80839,11738,190,61.78,69101,85.48
2024-01-12,Z0011,122272,120390,116196,10030,160,62.69,106166,91.37
2024-01-12,Z0108,127529,123154,118487,19552,288,67.89,98935,83.5
2024-01-12,Z0043,128635,124768,117809,13632,195,69.91,104177,88.43
2024-01-12,Z0026,102869,98799,92009,26674,257,103.79,65335,71.01
2024-01-12,Z0093,128115,123942,120332,25295,221,114.46,95037,78.98
2024-01-12,Z0024,118064,115825,111371,24889,258,96.47,86482,77.65
2024-01-12,Z0019,110878,107932,101122,20003,194,103.11,81119,80.22
2024-01-12,Z0088,102991,99183,93358,17547,157,111.77,75811,81.2
2024-01-12,Z0077,126304,123590,117788,24319,236,103.05,93469,79.35
2024-01-12,Z0040,118753,117150,113180,23579,233,101.2,89601,79.17
2024-01-12,Z0107,112190,109144,103322,18017,217,83.03,85305,82.56
2024-01-12,Z0008,123132,121970,116851,27533,276,99.76,89318,76.44
2024-01-12,Z0009,124631,123516,119132,28350,296,95.78,90782,76.2
2024-01-12,Z0111,105072,100137,93202,26566,233,114.02,66636,71.5
2024-01-12,Z0103,104482,99836,92394,14582,225,64.81,77812,84.22
2024-01-12,Z0061,92490,88606,81474,30657,292,104.99,50817,62.37
2024-01-12,Z0028,115518,110953,107229,15116,151,100.11,92113,85.9
2024-01-12,Z0029,116910,113143,110006,25092,254,98.79,84914,77.19
2024-01-12,Z0037,117103,116082,110662,19124,200,95.62,91538,82.72
2024-01-12,Z0074,95845,94163,88257,14330,159,90.13,73927,83.76
2024-01-12,Z0051,109337,106504,102137,22960,200,114.8,79177,77.52
2024-01-12,Z0098,102413,101137,97138,18700,270,69.26,78438,80.75
2024-01-12,Z0073,107611,104370,98618,15722,152,103.44,82896,84.06
2024-01-12,Z0083,105906,104211,100902,30363,266,114.15,70539,69.91
2024-01-12,Z0053,110536,105731,100497,25771,280,92.04,74726,74.36
2024-01-12,Z0104,102306,97865,93554,20638,189,109.2,72916,77.94
2024-01-12,Z0045,109225,108113,102554,12509,161,77.7,90045,87.8
2024-01-12,Z0105,101590,100049,95355,13922,214,65.06,81433,85.4
2024-01-12,Z0089,102866,100778,95415,16845,250,67.38,78570,82.35
2024-01-12,Z0069,122792,120220,115262,14446,198,72.96,100816,87.47
2024-01-12,Z0002,110620,107853,101110,18748,172,109.0,82362,81.46
2024-01-12,Z0046,98068,94833,92633,20708,187,110.74,71925,77.65
2024-01-12,Z0034,101390,100134,94387,21964,256,85.8,72423,76.73
2024-01-12,Z0025,119218,115977,110802,16035,248,64.66,94767,85.53
2024-01-12,Z0100,118182,113846,106949,17400,222,78.38,89549,83.73
2024-01-12,Z0091,98605,95591,92210,25858,271,95.42,66352,71.96
2024-01-12,Z0006,91098,86672,81017,27730,257,107.9,53287,65.77
2024-01-12,Z0062,114322,112413,110226,24067,228,105.56,86159,78.17
2024-01-12,Z0092,100207,97894,93802,13610,172,79.13,80192,85.49
2024-01-12,Z0059,118220,115090,107848,11965,197,60.74,95883,88.91
2024-01-12,Z0110,98549,95998,88813,12699,206,61.65,76114,85.7
2024-01-12,Z0068,105271,102591,98169,27654,273,101.3,70515,71.83
2024-01-12,Z0101,102449,97632,91087,12811,183,70.01,78276,85.94
2024-01-12,Z0018,100350,97400,92845,10695,156,68.56,82150,88.48
2024-01-12,Z0070,92951,90713,87740,21670,205,105.71,66070,75.3
2024-01-12,Z0065,94727,89762,82076,13576,196,69.27,68500,83.46
2024-01-12,Z0058,126469,122689,119101,28971,295,98.21,90130,75.68
2024-01-12,Z0067,118454,115086,107297,26334,275,95.76,80963,75.46
2024-01-12,Z0048,123204,119376,115820,26365,262,100.63,89455,77.24
2024-01-12,Z0031,113864,111560,107176,20027,218,91.87,87149,81.31
2024-01-12,Z0086,106566,102472,94907,25124,265,94.81,69783,73.53
2024-01-12,Z0052,105369,100814,93239,14192,214,66.32,79047,84.78
2024-01-12,Z0030,91589,89002,86343,17928,262,68.43,68415,79.24
2024-01-12,Z0080,90159,85206,82195,16068,218,73.71,66127,80.45
2024-01-12,Z0084,98244,94789,87648,21408,237,90.33,66240,75.58
2024-01-12,Z0032,108691,106463,98873,15265,224,68.15,83608,84.56
2024-01-12,Z0078,95585,93550,87848,21319,256,83.28,66529,75.73
2024-01-12,Z0005,128814,124453,117508,12280,200,61.4,105228,89.55
2024-01-12,Z0007,97927,96574,89380,14314,208,68.82,75066,83.99
2024-01-12,Z0012,97016,94277,86717,12136,179,67.8,74581,86.01
2024-01-12,Z0021,113545,110661,106852,18148,271,66.97,88704,83.02
2024-01-12,Z0039,93167,88370,84029,21523,273,78.84,62506,74.39
2024-01-12,Z0054,112736,108322,101115,20449,236,86.65,80666,79.78
2024-01-12,Z0047,104087,101127,96690,18303,167,109.6,78387,81.07
2024-01-12,Z0016,105275,103387,95436,17105,262,65.29,78331,82.08
2024-01-12,Z0014,95276,93609,86881,24475,208,117.67,62406,71.83
2024-01-12,Z0004,109008,106366,100134,24440,294,83.13,75694,75.59
2024-01-12,Z0015,95793,94366,86795,15814,171,92.48,70981,81.78
2024-01-12,Z0106,121331,116410,113592,18204,198,91.94,95388,83.97
2024-01-12,Z0056,115682,112458,110261,27273,258,105.71,82988,75.27
2024-01-12,Z0102,122441,120971,117023,30004,272,110.31,87019,74.36
2024-01-12,Z0013,116586,111786,104785,21879,280,78.14,82906,79.12
2024-01-12,Z0010,96318,95296,89500,18493,258,71.68,71007,79.34
2024-01-12,Z0094,102180,100946,93726,18848,234,80.55,74878,79.89
2024-01-12,Z0044,114427,112905,105001,20058,170,117.99,84943,80.9
2024-01-12,Z0066,118099,116669,109781,23357,252,92.69,86424,78.72
2024-01-12,Z0097,99821,97085,90457,26362,278,94.83,64095,70.86
2024-01-12,Z0087,106211,102185,94343,20756,173,119.98,73587,78.0
2024-01-12,Z0071,91316,87459,80451,28295,290,97.57,52156,64.83
2024-01-12,Z0112,107508,104983,97560,20862,288,72.44,76698,78.62
2024-01-12,Z0038,105206,101619,98596,17275,166,104.07,81321,82.48
2024-01-12,Z0085,112056,109678,104304,22499,231,97.4,81805,78.43
2024-01-12,Z0035,91519,88838,86612,12109,168,72.08,74503,86.02
2024-01-12,Z0090,95355,93483,90592,16117,234,68.88,74475,82.21
2024-01-12,Z0063,128342,126306,122049,13633,154,88.53,108416,88.83
2024-01-12,Z0095,117364,115968,108749,19667,267,73.66,89082,81.92
2024-01-12,Z0027,116654,112709,105965,20358,213,95.58,85607,80.79
2024-01-12,Z0023,110808,106571,98993,25522,247,103.33,73471,74.22
2024-01-12,Z0022,124773,121757,116586,21991,196,112.2,94595,81.14
2024-01-12,Z0096,100860,97982,94786,31215,298,104.75,63571,67.07
2024-01-12,Z0036,108156,106995,101019,16578,154,107.65,84441,83.59
2024-01-12,Z0041,108135,106360,98437,14873,169,88.01,83564,84.89
2024-01-12,Z0081,113554,111503,108564,19026,161,118.18,89538,82.47
2024-01-12,Z0082,109604,108065,101148,23168,264,87.76,77980,77.09
2024-01-12,Z0079,98547,93943,88620,12927,197,65.62,75693,85.41
2024-01-12,Z0033,123002,119728,116180,22473,201,111.81,93707,80.66
2024-01-12,Z0020,97480,94384,88171,22928,251,91.35,65243,74.0
2024-01-12,Z0064,100293,97620,90457,28134,292,96.35,62323,68.9
2024-01-12,Z0099,92100,87443,80790,20006,231,86.61,60784,75.24
2024-01-12,Z0075,118172,113424,108251,16585,153,108.4,91666,84.68
2024-01-12,Z0042,108199,103358,99353,23594,197,119.77,75759,76.25
2024-01-12,Z0057,98016,94101,87608,24584,221,111.24,63024,71.94
2024-01-12,Z0055,121881,120207,117821,22634,230,98.41,95187,80.79
2024-01-12,Z0049,124926,121265,117201,18232,245,74.42,98969,84.44
2024-01-12,Z0072,126021,124138,117502,23958,212,113.01,93544,79.61
2024-01-13,Z0017,121128,119389,115988,19757,218,90.63,96231,82.97
2024-01-13,Z0050,109643,105738,101461,18727,180,104.04,82734,81.54
2024-01-13,Z0060,110307,109189,103962,23304,263,88.61,80658,77.58
2024-01-13,Z0076,101950,98438,94287,14962,242,61.83,79325,84.13
2024-01-13,Z0003,101867,98122,92256,21934,216,101.55,70322,76.22
2024-01-13,Z0109,122245,117481,109680,18708,191,97.95,90972,82.94
2024-01-13,Z0001,95818,92596,87804,13858,170,81.52,73946,84.22
2024-01-13,Z0011,120116,115911,110449,13365,184,72.64,97084,87.9
2024-01-13,Z0108,110447,107688,104164,22165,206,107.6,81999,78.72
2024-01-13,Z0043,119336,118304,112279,12102,168,72.04,100177,89.22
2024-01-13,Z0026,110093,107034,99387,19199,175,109.71,80188,80.68
2024-01-13,Z0093,123487,119885,113306,13230,220,60.14,100076,88.32
2024-01-13,Z0024,110936,107729,101303,22522,216,104.27,78781,77.77
2024-01-13,Z0019,113303,112079,107049,17046,174,97.97,90003,84.08
2024-01-13,Z0088,118151,115672,110556,20022,292,68.57,90534,81.89
2024-01-13,Z0077,114770,109774,107286,30249,285,106.14,77037,71.81
2024-01-13,Z0040,92204,88547,81202,30068,277,108.55,51134,62.97
2024-01-13,Z0107,121131,116855,113753,16614,150,110.76,97139,85.39
2024-01-13,Z0008,128011,124493,121252,21239,253,83.95,100013,82.48
2024-01-13,Z0009,111607,110215,107585,11832,183,64.66,95753,89.0
2024-01-13,Z0111,101908,99061,94406,28043,277,101.24,66363,70.3
2024-01-13,Z0103,99171,97738,92336,19670,251,78.37,72666,78.7
2024-01-13,Z0061,106616,104064,96374,14731,221,66.66,81643,84.71
2024-01-13,Z0028,97659,93389,88980,11047,183,60.37,77933,87.58
2024-01-13,Z0029,101704,100679,93166,21193,232,91.35,71973,77.25
2024-01-13,Z0037,121226,116854,114394,16648,165,100.9,97746,85.45
2024-01-13,Z0074,103379,101373,95890,26471,294,90.04,69419,72.39
2024-01-13,Z0051,98682,93778,90706,27963,273,102.43,62743,69.17
2024-01-13,Z0098,122430,118819,113646,13839,215,64.37,99807,87.82
2024-01-13,Z0073,122983,118474,114751,16201,162,100.01,98550,85.88
2024-01-13,Z0083,108990,107832,101051,14065,183,76.86,86986,86.08
2024-01-13,Z0053,126081,122240,118464,22101,285,77.55,96363,81.34
2024-01-13,Z0104,106241,103189,95250,22679,269,84.31,72571,76.19
2024-01-13,Z0045,125063,122474,118778,10792,176,61.32,107986,90.91
2024-01-13,Z0105,101185,97716,93770,22327,202,110.53,71443,76.19
2024-01-13,Z0089,109167,104523,97282,28938,294,98.43,68344,70.25
2024-01-13,Z0069,129188,126607,122107,15586,162,96.21,106521,87.24
2024-01-13,Z0002,109029,105536,101187,17163,202,84.97,84024,83.04
2024-01-13,Z0046,91932,87638,83881,11724,174,67.38,72157,86.02
2024-01-13,Z0034,120722,118733,111096,23733,230,103.19,87363,78.64
2024-01-13,Z0025,91116,87549,82050,15739,181,86.96,66311,80.82
2024-01-13,Z0100,90492,86186,83567,17377,159,109.29,66190,79.21
2024-01-13,Z0091,117808,113016,107193,13054,203,64.31,94139,87.82
2024-01-13,Z0006,96474,93094,89548,19598,263,74.52,69950,78.11
2024-01-13,Z0062,103979,99416,95811,28321,259,109.35,67490,70.44
2024-01-13,Z0092,118328,115009,108334,21238,228,93.15,87096,80.4
2024-01-13,Z0059,115851,112244,107501,10491,153,68.57,97010,90.24
2024-01-13,Z0110,120527,115757,111264,11975,157,76.28,99289,89.24
2024-01-13,Z0068,113544,111189,103931,18631,268,69.52,85300,82.07
2024-01-13,Z0101,129954,126948,124079,12449,183,68.03,111630,89.97
2024-01-13,Z0018,120873,118460,115177,25515,247,103.3,89662,77.85
2024-01-13,Z0070,90619,88737,85941,26649,254,104.92,59292,68.99
2024-01-13,Z0065,93642,90470,85045,15084,228,66.16,69961,82.26
2024-01-13,Z0058,124064,122446,114516,15200,242,62.81,99316,86.73
2024-01-13,Z0067,114820,110925,107996,23424,245,95.61,84572,78.31
2024-01-13,Z0048,95366,93847,88635,22420,236,95.0,66215,74.71
2024-01-13,Z0031,108793,107786,103261,9456,157,60.23,93805,90.84
2024-01-13,Z0086,126191,123172,116582,25381,218,116.43,91201,78.23
2024-01-13,Z0052,113360,108862,101704,16822,213,78.98,84882,83.46
2024-01-13,Z0030,121312,120126,114459,31564,288,109.6,82895,72.42
2024-01-13,Z0080,118247,114446,106473,19512,256,76.22,86961,81.67
2024-01-13,Z0084,117691,116555,112087,28493,249,114.43,83594,74.58
2024-01-13,Z0032,112601,107982,104346,17206,200,86.03,87140,83.51
2024-01-13,Z0078,98155,93572,87563,30322,261,116.18,57241,65.37
2024-01-13,Z0005,109710,106492,98645,29758,294,101.22,68887,69.83
2024-01-13,Z0007,108601,105814,98847,20473,209,97.96,78374,79.29
2024-01-13,Z0012,108753,104115,99612,27047,269,100.55,72565,72.85
2024-01-13,Z0021,99135,96509,91672,12943,172,75.25,78729,85.88
2024-01-13,Z0039,117236,113010,108074,11497,162,70.97,96577,89.36
2024-01-13,Z0054,127212,122690,116743,18279,173,105.66,98464,84.34
2024-01-13,Z0047,108060,105864,99759,16694,166,100.57,83065,83.27
2024-01-13,Z0016,92787,88451,84990,13551,174,77.88,71439,84.06
2024-01-13,Z0014,109702,108036,100418,15048,170,88.52,85370,85.01
2024-01-13,Z0004,92176,87433,84833,34671,289,119.97,50162,59.13
2024-01-13,Z0015,117228,115902,110078,23990,294,81.6,86088,78.21
2024-01-13,Z0106,118482,116503,112052,16372,197,83.11,95680,85.39
2024-01-13,Z0056,123396,120767,115071,16826,190,88.56,98245,85.38
2024-01-13,Z0102,110058,105129,100364,28930,295,98.07,71434,71.17
2024-01-13,Z0013,94956,91953,89261,16037,254,63.14,73224,82.03
2024-01-13,Z0010,91105,87734,82726,13768,162,84.99,68958,83.36
2024-01-13,Z0094,105417,104264,96268,24635,290,84.95,71633,74.41
2024-01-13,Z0044,120099,115400,108015,20288,279,72.72,87727,81.22
2024-01-13,Z0066,102602,97816,94752,24906,222,112.19,69846,73.71
2024-01-13,Z0097,110584,107660,103747,22900,203,112.81,80847,77.93
2024-01-13,Z0087,115792,113368,108967,25066,249,100.67,83901,77.0
2024-01-13,Z0071,124540,121580,116800,19505,286,68.2,97295,83.3
2024-01-13,Z0112,102996,98669,91923,10536,156,67.54,81387,88.54
2024-01-13,Z0038,92871,90925,88265,11998,152,78.94,76267,86.41
2024-01-13,Z0085,112626,108991,104662,30077,298,100.93,74585,71.26
2024-01-13,Z0035,91132,89433,85395,14605,203,71.95,70790,82.9
2024-01-13,Z0090,129065,127514,121014,16214,249,65.12,104800,86.6
2024-01-13,Z0063,94557,91378,86540,10285,162,63.49,76255,88.12
2024-01-13,Z0095,99065,97982,94560,28547,267,106.92,66013,69.81
2024-01-13,Z0027,125948,124728,118753,15364,202,76.06,103389,87.06
2024-01-13,Z0023,129464,127073,121855,20458,202,101.28,101397,83.21
2024-01-13,Z0022,118783,117169,109492,13405,162,82.75,96087,87.76
2024-01-13,Z0096,118152,116678,114408,19081,173,110.3,95327,83.32
2024-01-13,Z0036,125236,122316,118926,15515,230,67.46,103411,86.95
2024-01-13,Z0041,104270,101034,93945,17762,287,61.89,76183,81.09
2024-01-13,Z0081,109991,106408,100335,23592,280,84.26,76743,76.49
2024-01-13,Z0082,109459,104553,102264,18983,166,114.36,83281,81.44
2024-01-13,Z0079,117056,113538,108286,16059,265,60.6,92227,85.17
2024-01-13,Z0033,97415,93740,91462,24698,271,91.14,66764,73.0
2024-01-13,Z0020,106964,105102,102849,16843,214,78.71,86006,83.62
2024-01-13,Z0064,127044,122143,115367,17552,165,106.38,97815,84.79
2024-01-13,Z0099,122252,117420,114721,17176,253,67.89,97545,85.03
2024-01-13,Z0075,104901,102552,99172,16635,176,94.52,82537,83.23
2024-01-13,Z0042,112918,110280,105124,24374,283,86.13,80750,76.81
2024-01-13,Z0057,101580,100369,92735,18989,182,104.34,73746,79.52
2024-01-13,Z0055,128578,127237,119303,12618,156,80.89,106685,89.42
2024-01-13,Z0049,100179,98336,93227,25916,275,94.24,67311,72.2
2024-01-13,Z0072,110466,107932,101417,19157,192,99.78,82260,81.11
2024-01-14,Z0017,109624,106636,101222,32023,284,112.76,69199,68.36
2024-01-14,Z0050,125517,123649,120514,12284,200,61.42,108230,89.81
2024-01-14,Z0060,120106,118901,112310,24592,224,109.79,87718,78.1
2024-01-14,Z0076,126218,122100,116289,16272,194,83.88,100017,86.01
2024-01-14,Z0003,117127,115082,108774,32025,281,113.97,76749,70.56
2024-01-14,Z0109,114885,111177,107186,23761,247,96.2,83425,77.83
2024-01-14,Z0001,105088,103817,98175,14496,228,63.58,83679,85.23
2024-01-14,Z0011,100014,96029,90756,17972,153,117.47,72784,80.2
2024-01-14,Z0108,127306,124097,117748,21264,286,74.35,96484,81.94
2024-01-14,Z0043,98712,96736,91014,24493,205,119.48,66521,73.09
2024-01-14,Z0026,93551,92542,87769,26380,224,117.77,61389,69.94
2024-01-14,Z0093,117128,113296,107389,18871,177,106.62,88518,82.43
2024-01-14,Z0024,112063,108580,101350,12204,166,73.52,89146,87.96
2024-01-14,Z0019,122920,120262,115298,29008,255,113.76,86290,74.84
2024-01-14,Z0088,101108,96935,92135,18597,174,106.88,73538,79.82
2024-01-14,Z0077,128078,125326,120716,14854,194,76.57,105862,87.7
2024-01-14,Z0040,102067,99963,95427,28940,253,114.39,66487,69.67
2024-01-14,Z0107,119566,117455,111256,24509,244,100.45,86747,77.97
2024-01-14,Z0008,110238,106071,100577,17271,214,80.71,83306,82.83
2024-01-14,Z0009,91914,87645,82573,16128,201,80.24,66445,80.47
2024-01-14,Z0111,115582,114176,106679,23362,206,113.41,83317,78.1
2024-01-14,Z0103,122934,121426,117765,12047,175,68.84,105718,89.77
2024-01-14,Z0061,126432,121943,115085,13835,154,89.84,101250,87.98
2024-01-14,Z0028,90680,87156,83036,22062,254,86.86,60974,73.43
2024-01-14,Z0029,111644,110063,103706,17242,203,84.94,86464,83.37
2024-01-14,Z0037,91363,89032,84740,13326,164,81.26,71414,84.27
2024-01-14,Z0074,91538,87130,84570,27311,271,100.78,57259,67.71
2024-01-14,Z0051,115675,112772,110598,21643,283,76.48,88955,80.43
2024-01-14,Z0098,116732,113502,107215,24827,235,105.65,82388,76.84
2024-01-14,Z0073,102112,98102,94605,21063,227,92.79,73542,77.74
2024-01-14,Z0083,109555,106988,103837,25380,290,87.52,78457,75.56
2024-01-14,Z0053,97619,94682,92314,10630,152,69.94,81684,88.48
2024-01-14,Z0104,94946,93904,89997,21508,242,88.88,68489,76.1
2024-01-14,Z0045,126258,122723,116550,28429,257,110.62,88121,75.61
2024-01-14,Z0105,116400,114107,107338,24100,224,107.59,83238,77.55
2024-01-14,Z0089,127564,125806,120420,13361,160,83.51,107059,88.9
2024-01-14,Z0069,109356,104434,97437,14570,219,66.53,82867,85.05
2024-01-14,Z0002,107376,105185,100799,25408,217,117.09,75391,74.79
2024-01-14,Z0046,108624,106148,100741,16626,197,84.4,84115,83.5
2024-01-14,Z0034,90389,88390,81770,21832,239,91.35,59938,73.3
2024-01-14,Z0025,91855,89349,86691,17003,225,75.57,69688,80.39
2024-01-14,Z0100,125531,120868,113882,27408,238,115.16,86474,75.93
2024-01-14,Z0091,122298,119817,114086,14859,204,72.84,99227,86.98
2024-01-14,Z0006,106835,103360,98138,20209,283,71.41,77929,79.41
2024-01-14,Z0062,116113,111666,106573,27437,264,103.93,79136,74.26
2024-01-14,Z0092,107266,105954,99886,31953,274,116.62,67933,68.01
2024-01-14,Z0059,101889,97034,91972,21429,256,83.71,70543,76.7
2024-01-14,Z0110,111074,106824,99495,27168,229,118.64,72327,72.69
2024-01-14,Z0068,127327,122416,120304,10942,157,69.7,109362,90.9
2024-01-14,Z0101,111515,107318,102940,16703,157,106.39,86237,83.77
2024-01-14,Z0018,116500,112146,110007,23920,243,98.44,86087,78.26
2024-01-14,Z0070,91424,87475,82307,20093,188,106.88,62214,75.59
2024-01-14,Z0065,100808,97861,94974,21881,233,93.91,73093,76.96
2024-01-14,Z0058,121802,117698,110261,26157,235,111.31,84104,76.28
2024-01-14,Z0067,106402,104677,101204,11720,193,60.73,89484,88.42
2024-01-14,Z0048,102253,98647,96196,23876,223,107.07,72320,75.18
2024-01-14,Z0031,129200,127036,119833,28052,253,110.88,91781,76.59
2024-01-14,Z0086,93765,90327,84017,18055,240,75.23,65962,78.51
2024-01-14,Z0052,99741,96479,91005,22725,270,84.17,68280,75.03
